panel,n,m,replication,throughput,mean,halfwidth,warmup,steps,seed,loops
table2b_dual_staggered_return,7,6,3,4.850661000,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,4,4.850451500,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,5,4.850301250,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,6,4.850870500,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,7,4.851196500,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,8,4.850865500,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,9,4.851060000,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,10,4.850529750,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,7,1,5.308377000,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,2,5.308838250,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,3,5.308763000,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,4,5.308466500,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,5,5.308929000,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,6,5.308997000,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,7,5.309189000,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,8,5.308916500,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,9,5.309085500,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
table2b_dual_staggered_return,7,7,10,5.308821250,5.308838300,0.000181700,20000,4000000,20260901,"36 36 37 38 39 40 41"
